customer_id,product_id,star_rating,verified_purchase
3590,4035,0.0,0
4196,3985,0.0,0
316,4393,0.0,0
3561,2822,0.0,0
7561,5166,5.0,1
162,1419,5.0,1
121,4946,5.0,1
6390,5084,0.0,0
787,4192,0.0,0
1542,2700,5.0,1
4885,1345,0.0,0
2652,3322,0.0,0
7862,2514,0.0,0
1888,432,0.0,0
481,5933,0.0,0
286,934,0.0,0
18,5247,0.0,0
3404,2107,0.0,0
6154,3085,0.0,0
4186,2461,1.0,0
1290,3792,5.0,1
3654,2767,0.0,0
5138,5471,0.0,0
7183,1361,0.0,0
5174,675,5.0,0
6203,4617,0.0,0
4254,4356,0.0,0
2013,2697,0.0,0
1155,5925,0.0,0
6346,1713,0.0,0
4077,891,0.0,0
317,2410,0.0,0
5583,3005,0.0,0
2440,4749,0.0,0
7045,3199,0.0,0
4587,3234,0.0,0
271,1423,0.0,0
7243,5620,0.0,0
4194,3592,0.0,0
2301,2939,1.0,0
880,1228,0.0,0
4095,4057,0.0,0
7417,2370,0.0,0
3230,5108,3.0,1
3847,3117,0.0,0
1906,4141,0.0,0
6526,2252,0.0,0
3251,2182,0.0,0
6915,4496,0.0,0
5115,3156,0.0,0
1766,3987,3.0,0
1694,2550,0.0,0
5660,2580,0.0,0
7436,3572,0.0,0
5375,4001,0.0,0
7039,1172,4.0,1
3859,1720,5.0,1
3686,5856,0.0,0
2220,3571,0.0,0
2831,3278,1.0,1
2432,2664,0.0,0
2885,4323,0.0,0
5696,5287,5.0,0
6601,3257,0.0,0
7843,1835,0.0,0
4885,1867,0.0,0
636,3211,0.0,0
3693,3101,3.0,0
3065,4295,0.0,0
1038,1936,0.0,0
5320,2424,4.0,0
4804,383,0.0,0
713,3500,0.0,0
542,959,5.0,0
5432,2830,0.0,0
1868,4136,0.0,0
4766,3250,5.0,0
2539,5779,0.0,0
6720,4017,0.0,0
4018,3807,0.0,0
5574,5096,0.0,0
1277,2068,0.0,0
4885,2495,5.0,0
1239,226,0.0,0
3069,3135,5.0,1
4605,3547,0.0,0
4927,1454,0.0,0
3509,5006,1.0,0
7560,1954,0.0,0
7442,2574,0.0,0
5202,5308,5.0,1
5529,2133,0.0,0
3936,348,0.0,0
1369,2629,0.0,0
135,4298,0.0,0
148,865,0.0,0
7407,4162,0.0,0
4661,3154,0.0,0
4669,4689,0.0,0
6889,5610,1.0,1
5826,5182,0.0,0
1970,5482,0.0,0
468,4044,0.0,0
3196,3722,0.0,0
2824,1409,0.0,0
5442,2031,4.0,1
7393,2489,0.0,0
6835,4,0.0,0
4146,4273,0.0,0
5355,1597,0.0,0
5517,5823,3.0,1
5934,1072,0.0,0
7226,2807,3.0,1
4550,5885,0.0,0
2399,3327,0.0,0
1169,2236,4.0,1
7895,450,0.0,0
5842,4636,0.0,0
1843,1761,0.0,0
7441,3748,0.0,0
7170,5090,0.0,0
3580,4530,0.0,0
3068,2498,0.0,0
7925,5910,0.0,0
3111,3328,1.0,0
1540,5361,4.0,1
1543,1023,0.0,0
6593,2405,0.0,0
2946,4650,0.0,0
5278,3877,4.0,1
6252,2584,0.0,0
1273,509,0.0,0
4745,4005,0.0,0
993,4579,0.0,0
4841,3228,0.0,0
3016,5389,0.0,0
6283,5248,0.0,0
1142,809,0.0,0
5498,3363,0.0,0
3647,4243,0.0,0
2197,2478,0.0,0
1510,3260,0.0,0
865,5691,0.0,0
3124,3810,5.0,0
4543,640,0.0,0
744,2026,0.0,0
6915,3546,0.0,0
3606,4778,0.0,0
5325,142,1.0,0
5561,5189,0.0,0
823,2187,0.0,0
7533,3126,5.0,1
5335,1245,0.0,0
5973,4823,0.0,0
4446,4001,0.0,0
619,1612,1.0,1
6446,3684,0.0,0
1571,4804,0.0,0
4156,4889,0.0,0
2761,3550,0.0,0
3214,1465,0.0,0
3188,269,0.0,0
3678,5233,0.0,0
6397,187,0.0,0
5564,5556,0.0,0
4013,4383,0.0,0
7498,2219,0.0,0
5970,4211,0.0,0
4079,966,0.0,0
7828,311,0.0,0
2155,5030,0.0,0
1737,3575,0.0,0
1695,2630,0.0,0
3801,3224,0.0,0
7908,2269,0.0,0
4632,4113,0.0,0
6766,5253,5.0,1
5784,1069,0.0,0
5122,427,0.0,0
2714,5925,0.0,0
3360,5699,0.0,0
7537,643,0.0,0
1950,629,0.0,0
5258,4914,0.0,0
4765,5731,0.0,0
47,315,0.0,0
6999,3638,0.0,0
1983,2387,0.0,0
192,3657,0.0,0
760,1989,0.0,0
7234,2514,0.0,0
4646,1542,0.0,0
1143,4121,0.0,0
712,1421,0.0,0
6315,3678,5.0,0
1905,2393,0.0,0
6405,4467,0.0,0
4278,3720,0.0,0
7668,2861,0.0,0
1466,4659,0.0,0
2852,2394,0.0,0
4554,5067,0.0,0
5142,884,0.0,0
6822,196,4.0,0
2781,4680,0.0,0
5145,5611,0.0,0
1283,5717,0.0,0
3016,2127,5.0,0
664,3485,1.0,1
6780,89,0.0,0
2621,300,0.0,0
1292,4400,0.0,0
3778,2421,0.0,0
6436,5881,0.0,0
6412,3526,0.0,0
7787,5021,0.0,0
1197,4277,0.0,0
4136,4397,0.0,0
5412,1717,0.0,0
6154,3755,4.0,1
1102,493,0.0,0
7550,2156,0.0,0
6331,2571,0.0,0
1788,3781,0.0,0
5469,1159,0.0,0
432,2990,0.0,0
2925,1305,4.0,0
3907,3881,5.0,1
119,4652,0.0,0
5752,3010,5.0,0
4481,4763,0.0,0
1876,221,0.0,0
569,1954,0.0,0
6110,2873,0.0,0
4566,1006,4.0,1
6053,194,5.0,0
116,1105,0.0,0
7866,86,0.0,0
2610,5027,0.0,0
7252,2946,0.0,0
5525,5103,5.0,0
244,1597,0.0,0
2166,1548,0.0,0
5914,3490,0.0,0
5839,887,0.0,0
1762,2827,0.0,0
869,5282,4.0,1
6383,4570,0.0,0
5573,103,0.0,0
230,4414,5.0,0
1437,211,0.0,0
5647,378,0.0,0
7956,1209,5.0,1
3100,3814,0.0,0
7307,4135,0.0,0
7467,5397,0.0,0
7874,5657,2.0,0
4982,5834,0.0,0
1977,3944,4.0,0
1805,5921,0.0,0
5076,425,1.0,0
5117,678,0.0,0
5671,3257,0.0,0
5520,3325,0.0,0
3017,2258,5.0,1
5949,119,0.0,0
2334,5069,0.0,0
7947,5637,1.0,0
5926,4839,0.0,0
2206,2167,0.0,0
2804,2451,5.0,1
469,824,0.0,0
474,316,0.0,0
4569,5426,0.0,0
3546,1111,5.0,0
4852,2987,0.0,0
3416,2592,0.0,0
7220,3436,0.0,0
2600,572,5.0,1
4852,835,0.0,0
4604,1303,3.0,1
342,528,0.0,0
992,5874,5.0,1
2975,4391,0.0,0
4402,2488,0.0,0
4274,1509,0.0,0
7867,3311,1.0,1
4715,2541,0.0,0
1638,4388,0.0,0
588,3391,0.0,0
1009,1389,0.0,0
7162,884,0.0,0
3570,4638,0.0,0
3021,3255,0.0,0
2293,445,0.0,0
7836,5557,4.0,0
5409,5939,0.0,0
5832,1975,0.0,0
694,1250,0.0,0
3967,3326,0.0,0
6269,5554,5.0,1
4818,2092,0.0,0
3974,1848,0.0,0
1170,2758,0.0,0
2677,166,0.0,0
1664,978,0.0,0
1959,4633,0.0,0
5450,2981,0.0,0
1080,2258,0.0,0
1518,397,0.0,0
6926,5646,5.0,1
3938,3285,0.0,0
3540,1254,5.0,0
6800,3207,0.0,0
1247,2672,0.0,0
2797,465,0.0,0
176,4304,0.0,0
2186,2714,0.0,0
4551,235,0.0,0
2163,1770,0.0,0
6210,4494,0.0,0
6073,4744,0.0,0
6685,2740,0.0,0
2399,4907,0.0,0
1523,5575,0.0,0
4159,806,0.0,0
3298,5107,0.0,0
161,865,0.0,0
4923,5222,0.0,0
5073,1378,0.0,0
2507,4285,0.0,0
1426,4055,5.0,1
4837,2745,0.0,0
6875,3548,0.0,0
4672,2459,0.0,0
6895,1366,0.0,0
2500,5292,5.0,0
6656,3605,0.0,0
3529,1771,0.0,0
4737,4312,5.0,1
4935,5843,1.0,1
7492,4947,0.0,0
6985,2762,0.0,0
5897,2888,0.0,0
775,4764,0.0,0
681,1445,5.0,1
4363,357,0.0,0
4755,1005,0.0,0
2168,1068,0.0,0
6277,2627,0.0,0
1047,3283,4.0,1
4439,3244,0.0,0
4055,664,0.0,0
4174,1670,0.0,0
89,5393,2.0,1
813,3119,4.0,1
2907,4804,0.0,0
5100,4679,0.0,0
5605,1907,0.0,0
2118,365,0.0,0
7380,1411,1.0,0
6790,1328,0.0,0
1083,2603,0.0,0
7264,157,0.0,0
4579,5170,5.0,1
375,5472,0.0,0
6745,4009,0.0,0
2916,2980,0.0,0
5124,278,0.0,0
6235,4694,0.0,0
5299,3256,0.0,0
3000,2760,3.0,1
7767,5772,0.0,0
2422,1273,0.0,0
1971,86,0.0,0
1371,2088,5.0,0
886,2385,0.0,0
5484,1832,0.0,0
5205,3532,1.0,1
3491,5818,0.0,0
5429,4983,0.0,0
7944,4585,0.0,0
491,4126,5.0,0
2738,3833,0.0,0
4559,1374,0.0,0
7251,220,0.0,0
6086,4263,0.0,0
6531,208,5.0,0
2049,4114,0.0,0
4825,1634,0.0,0
3899,5138,0.0,0
2084,3128,0.0,0
3885,2540,5.0,0
3632,357,0.0,0
3059,4084,0.0,0
7663,126,0.0,0
4577,4608,0.0,0
6123,2528,0.0,0
6506,4718,0.0,0
1766,226,0.0,0
1376,2747,1.0,0
7095,2212,0.0,0
781,1436,0.0,0
4337,4697,0.0,0
7931,5259,0.0,0
7506,5331,0.0,0
5171,5813,0.0,0
6057,2786,5.0,0
5657,4007,0.0,0
1059,1470,5.0,0
1980,2885,0.0,0
7481,245,4.0,0
5745,5047,5.0,1
4802,5628,0.0,0
6928,5130,0.0,0
4842,1558,0.0,0
7751,2328,0.0,0
7890,5845,0.0,0
7427,3318,0.0,0
7484,2726,0.0,0
1054,1831,0.0,0
1079,2920,0.0,0
6860,4567,0.0,0
720,2311,0.0,0
353,2653,0.0,0
7558,1928,0.0,0
1301,3393,5.0,1
7134,1507,0.0,0
113,4154,0.0,0
7243,3089,0.0,0
727,2415,0.0,0
7111,933,0.0,0
2259,5348,0.0,0
3402,1830,3.0,0
5019,3732,0.0,0
3150,3806,5.0,1
1806,4692,0.0,0
3619,4674,4.0,1
361,5076,4.0,1
7884,1446,0.0,0
3744,2940,4.0,0
6650,998,0.0,0
7935,2173,4.0,1
4717,406,0.0,0
5682,5164,0.0,0
7420,5893,0.0,0
7772,2049,5.0,0
7625,5612,0.0,0
953,4639,0.0,0
4168,3074,0.0,0
1705,5471,0.0,0
3142,5670,0.0,0
1726,3365,0.0,0
2916,1064,0.0,0
6413,1242,0.0,0
4910,4342,0.0,0
6829,1137,0.0,0
788,502,0.0,0
3276,2549,0.0,0
1144,5243,5.0,1
6357,4502,1.0,0
5217,4662,0.0,0
1010,5829,0.0,0
1885,5558,0.0,0
5449,5640,0.0,0
5919,101,1.0,0
1035,4277,5.0,0
954,5549,0.0,0
2269,2408,0.0,0
759,1563,0.0,0
7332,553,3.0,0
952,2039,3.0,0
7758,256,0.0,0
4223,2612,0.0,0
7060,3280,0.0,0
3693,3326,0.0,0
1082,5282,0.0,0
2703,1426,0.0,0
6379,5808,0.0,0
126,4087,0.0,0
726,5228,0.0,0
6222,1988,0.0,0
3681,3260,0.0,0
642,795,0.0,0
5430,1327,0.0,0
4761,2469,0.0,0
1573,2458,5.0,1
1805,5031,5.0,0
6214,3006,1.0,0
6233,265,0.0,0
624,3275,0.0,0
3362,2674,0.0,0
5721,2257,0.0,0
5654,4159,5.0,1
6573,4534,5.0,1
5363,3080,0.0,0
7751,930,0.0,0
6088,3791,0.0,0
5513,2972,0.0,0
6106,4991,0.0,0
2031,1776,0.0,0
4804,417,5.0,1
1079,2641,0.0,0
1002,5179,0.0,0
1834,3145,0.0,0
4976,5028,0.0,0
2668,4730,0.0,0
6856,2084,0.0,0
1447,554,0.0,0
715,4874,0.0,0
1636,2321,0.0,0
2798,3813,5.0,1
2000,1389,0.0,0
4610,3549,0.0,0
7389,2140,0.0,0
837,4064,5.0,1
3865,2219,0.0,0
5550,4444,1.0,1
4427,1594,0.0,0
4124,2639,5.0,1
6794,852,0.0,0
6309,4404,5.0,0
811,4761,0.0,0
5843,3938,0.0,0
2476,5232,0.0,0
590,1581,0.0,0
7814,695,0.0,0
5380,3111,0.0,0
169,3167,4.0,0
6963,4604,0.0,0
1149,3644,0.0,0
5586,5288,1.0,0
3688,2589,0.0,0
3728,1754,0.0,0
3714,575,5.0,0
718,17,0.0,0
4427,4241,0.0,0
5957,5742,0.0,0
763,1441,0.0,0
1247,1284,5.0,0
3595,2559,5.0,0
2088,3067,0.0,0
2291,2371,4.0,0
7723,1403,5.0,1
3827,2657,0.0,0
6636,2430,0.0,0
4671,830,5.0,0
6636,5771,0.0,0
7791,1429,0.0,0
479,1599,0.0,0
2745,2281,0.0,0
5256,5007,0.0,0
2381,4124,1.0,0
7070,967,0.0,0
882,2648,0.0,0
5171,4012,0.0,0
7044,5885,0.0,0
4908,1113,1.0,0
6356,1226,0.0,0
3508,1116,4.0,0
5477,4243,0.0,0
2284,5768,0.0,0
5453,4888,5.0,0
4777,4074,0.0,0
5793,255,0.0,0
179,4070,0.0,0
1616,932,0.0,0
3044,1727,0.0,0
3537,3187,1.0,1
4347,5396,0.0,0
4601,1988,0.0,0
3019,4871,1.0,0
4572,3840,2.0,1
5382,1617,5.0,0
1873,5520,0.0,0
6878,1133,3.0,0
5495,5153,0.0,0
2675,2582,0.0,0
4183,787,0.0,0
4959,5574,0.0,0
5010,5603,0.0,0
7914,4251,3.0,1
4386,234,0.0,0
7161,1158,2.0,0
5623,2825,0.0,0
6514,4383,0.0,0
2785,4499,1.0,0
2964,1911,0.0,0
1962,1561,0.0,0
4105,2507,0.0,0
216,4800,0.0,0
2018,4516,5.0,1
7402,4893,1.0,1
2849,5135,0.0,0
2462,4555,0.0,0
5522,5049,1.0,0
450,4128,1.0,1
2824,4983,0.0,0
6366,1930,0.0,0
1452,4166,5.0,1
6405,1969,0.0,0
7456,3421,0.0,0
6739,2268,1.0,1
54,3814,0.0,0
1776,3862,0.0,0
3628,4507,0.0,0
1387,4075,0.0,0
74,5209,0.0,0
2217,2082,0.0,0
7647,5346,0.0,0
1507,3530,0.0,0
7896,2112,0.0,0
2985,758,0.0,0
4825,2354,0.0,0
5889,4359,0.0,0
7152,2094,4.0,1
902,5050,0.0,0
7634,331,0.0,0
5949,579,0.0,0
4377,1460,0.0,0
4699,1010,0.0,0
6326,2487,0.0,0
3675,3255,5.0,0
5994,2070,5.0,0
5769,2448,0.0,0
4420,2018,0.0,0
6789,4824,0.0,0
7563,1594,5.0,0
3350,2973,5.0,1
6285,4842,0.0,0
2381,3225,0.0,0
6679,5041,0.0,0
5907,4264,0.0,0
3783,3458,0.0,0
810,3103,0.0,0
7766,3979,0.0,0
5924,581,0.0,0
6200,4277,0.0,0
2470,5078,0.0,0
2544,2441,3.0,0
7777,4989,0.0,0
7593,5345,0.0,0
1156,5396,0.0,0
2810,4033,0.0,0
5252,3806,0.0,0
1958,5720,1.0,0
207,383,0.0,0
3018,1925,0.0,0
4339,4918,0.0,0
5738,3443,0.0,0
3909,3386,0.0,0
6245,4563,0.0,0
3441,1511,0.0,0
290,924,0.0,0
3975,4362,0.0,0
4900,4536,0.0,0
6982,3129,0.0,0
1433,3346,5.0,1
626,816,0.0,0
1237,2036,0.0,0
7165,3109,0.0,0
1087,618,0.0,0
609,2850,5.0,1
7160,4137,0.0,0
352,544,0.0,0
3703,2244,0.0,0
2676,5187,0.0,0
1417,2691,0.0,0
2256,3707,0.0,0
6981,4964,0.0,0
7728,907,5.0,1
6389,2624,4.0,1
2595,2524,0.0,0
4999,4058,0.0,0
5506,2729,0.0,0
2570,258,0.0,0
1441,1724,0.0,0
5307,4298,0.0,0
3738,2989,0.0,0
7963,24,0.0,0
4617,4534,5.0,0
6975,3628,0.0,0
5767,5268,0.0,0
6068,3514,0.0,0
4098,5926,0.0,0
5369,4367,5.0,0
4652,388,0.0,0
5382,5425,0.0,0
3638,3113,5.0,1
6352,3642,0.0,0
3960,5741,0.0,0
2501,4916,0.0,0
218,1189,5.0,1
6616,3940,0.0,0
898,2694,4.0,0
5841,950,0.0,0
105,242,0.0,0
3301,3432,2.0,0
4387,66,0.0,0
3242,4016,0.0,0
2964,3281,0.0,0
4286,3292,5.0,1
5374,1470,0.0,0
626,1934,0.0,0
7439,3657,0.0,0
3953,3936,0.0,0
1177,3618,0.0,0
149,400,0.0,0
7876,1760,4.0,1
3530,5711,3.0,1
7580,3937,0.0,0
7197,1219,4.0,0
211,5197,0.0,0
2887,3371,0.0,0
5448,2112,0.0,0
3459,2145,0.0,0
7364,4983,0.0,0
5192,5077,4.0,1
5853,204,0.0,0
321,3202,1.0,0
7063,1588,1.0,0
6221,3693,5.0,1
2141,2595,0.0,0
1969,4292,1.0,1
5197,3044,0.0,0
2880,932,0.0,0
2775,2672,0.0,0
5949,625,0.0,0
6640,3958,0.0,0
6157,132,0.0,0
2383,2231,0.0,0
6825,2110,0.0,0
3493,4544,0.0,0
441,959,0.0,0
2251,1109,0.0,0
875,1284,0.0,0
5734,178,0.0,0
1343,668,0.0,0
1742,4738,0.0,0
4692,716,0.0,0
6998,4355,0.0,0
2580,3468,0.0,0
1424,5680,0.0,0
21,4965,5.0,1
7416,3328,0.0,0
7504,3421,0.0,0
1566,3324,0.0,0
2281,4436,0.0,0
6149,4445,0.0,0
1817,5409,2.0,1
4868,2324,0.0,0
5486,811,0.0,0
4385,2294,0.0,0
3875,2385,0.0,0
5894,4685,0.0,0
2919,554,0.0,0
3618,3821,5.0,0
5863,1193,0.0,0
6456,3231,3.0,1
2025,4308,0.0,0
965,5518,0.0,0
4523,3726,0.0,0
7558,4283,0.0,0
5309,4034,0.0,0
4054,5927,2.0,1
2729,5720,0.0,0
3307,1377,0.0,0
4335,4111,0.0,0
7873,2730,0.0,0
7633,1558,0.0,0
1414,3808,0.0,0
5991,1607,1.0,0
6480,2154,0.0,0
728,2217,0.0,0
6768,3623,0.0,0
156,535,0.0,0
2155,2969,0.0,0
5698,331,0.0,0
3299,4906,0.0,0
2399,4318,0.0,0
1384,24,0.0,0
6929,5185,0.0,0
5942,2594,0.0,0
6333,4981,0.0,0
3479,2182,5.0,0
1619,3234,0.0,0
5115,3632,0.0,0
1119,1167,0.0,0
5712,5556,0.0,0
3441,2326,0.0,0
5325,5926,0.0,0
2923,3522,2.0,1
7617,1432,0.0,0
1756,5590,4.0,1
4845,4521,0.0,0
419,768,5.0,0
1540,3606,0.0,0
3379,1311,0.0,0
1090,5769,4.0,1
6730,5191,0.0,0
2376,1481,0.0,0
1766,921,0.0,0
5558,5623,0.0,0
1828,3842,0.0,0
683,1609,0.0,0
6752,4835,3.0,0
100,5832,0.0,0
2645,1771,0.0,0
2432,5837,1.0,0
7786,2640,0.0,0
476,3727,0.0,0
3066,2290,0.0,0
3413,1455,0.0,0
4898,5020,0.0,0
7941,3555,0.0,0
2101,2990,0.0,0
1313,605,0.0,0
27,372,0.0,0
5553,414,1.0,0
3286,3737,4.0,1
6076,2169,0.0,0
6146,2189,0.0,0
7562,2485,0.0,0
534,2267,0.0,0
593,1860,0.0,0
5224,999,0.0,0
5779,4355,0.0,0
5199,975,5.0,1
5510,4742,5.0,1
4175,742,0.0,0
1773,3593,0.0,0
7520,814,5.0,0
3733,2845,0.0,0
4511,5413,0.0,0
2331,4792,0.0,0
3746,1089,0.0,0
4953,1280,5.0,0
5168,869,0.0,0
7515,558,0.0,0
4731,2772,0.0,0
800,2888,0.0,0
5209,3504,1.0,0
7229,666,0.0,0
6990,1959,5.0,1
2800,3212,0.0,0
820,5105,5.0,1
7449,2050,5.0,0
7218,4689,0.0,0
3458,4132,0.0,0
7032,4936,0.0,0
936,3727,0.0,0
7709,1721,0.0,0
5492,3189,0.0,0
4246,2798,0.0,0
4569,2431,0.0,0
42,584,0.0,0
431,3013,0.0,0
6756,377,5.0,0
3271,1369,2.0,0
1588,4936,0.0,0
1830,3709,0.0,0
4389,5888,0.0,0
6849,2850,0.0,0
2094,696,0.0,0
5340,4653,0.0,0
2915,4785,0.0,0
6257,4891,0.0,0
5105,1326,5.0,1
1615,3954,0.0,0
7597,2909,0.0,0
6924,7,0.0,0
7866,2811,5.0,1
2197,3099,0.0,0
7020,3100,0.0,0
1030,2821,0.0,0
650,139,0.0,0
4935,1653,0.0,0
4985,3520,0.0,0
652,3897,0.0,0
4225,5788,0.0,0
5841,1373,0.0,0
3681,1968,1.0,0
6652,3419,5.0,0
503,581,0.0,0
6764,1918,0.0,0
5981,5837,0.0,0
4747,2537,0.0,0
2397,1678,0.0,0
1537,2587,0.0,0
1372,1567,0.0,0
4868,5740,0.0,0
4038,593,0.0,0
5290,3773,0.0,0
5498,5253,0.0,0
6190,3686,5.0,0
2239,3055,5.0,0
3881,1407,0.0,0
1332,4410,0.0,0
2735,2276,0.0,0
7652,4305,0.0,0
4167,4270,4.0,1
3324,3221,0.0,0
4666,1988,0.0,0
3624,4012,0.0,0
756,277,0.0,0
5219,5338,0.0,0
923,3057,0.0,0
4628,2125,0.0,0
2184,3316,5.0,0
4933,3597,0.0,0
3896,1545,0.0,0
3337,5580,0.0,0
6051,3759,0.0,0
315,1661,0.0,0
7736,121,0.0,0
5285,4182,0.0,0
6058,5263,0.0,0
1450,2475,0.0,0
7530,5101,0.0,0
7171,2819,0.0,0
4541,3280,1.0,1
6915,2996,0.0,0
6033,5451,0.0,0
6739,1265,0.0,0
6891,2515,5.0,1
3878,4560,0.0,0
3439,2516,0.0,0
1520,773,0.0,0
1878,2161,0.0,0
3502,725,5.0,1
5942,2363,5.0,0
4800,199,0.0,0
6474,287,0.0,0
7356,522,5.0,0
5007,3194,0.0,0
3086,1333,0.0,0
7404,3119,0.0,0
1964,2098,0.0,0
1953,472,0.0,0
360,5754,0.0,0
7501,4083,0.0,0
6484,283,0.0,0
1782,3704,1.0,1
2712,1036,0.0,0
236,2597,0.0,0
4882,367,0.0,0
2601,4303,5.0,0
1739,5150,0.0,0
7325,870,2.0,0
605,227,0.0,0
3345,4875,0.0,0
1478,1066,0.0,0
4216,4123,5.0,0
183,2599,0.0,0
1958,110,0.0,0
4150,4956,5.0,1
3703,198,0.0,0
3957,1524,0.0,0
830,3425,2.0,1
5767,1471,0.0,0
7579,2938,0.0,0
6509,1111,0.0,0
1114,4253,0.0,0
6903,1566,0.0,0
3604,427,0.0,0
6,3278,5.0,0
3541,5292,5.0,1
7851,637,0.0,0
2769,5634,0.0,0
7947,830,0.0,0
6260,5595,0.0,0
1456,1945,0.0,0
4217,2296,0.0,0
6164,5577,0.0,0
2040,576,0.0,0
6315,5447,0.0,0
2222,217,0.0,0
3200,4521,0.0,0
2929,4522,0.0,0
4511,4380,5.0,1
7193,5687,5.0,0
4834,2312,0.0,0
2733,5523,0.0,0
1283,5752,0.0,0
1064,549,0.0,0
4096,2618,0.0,0
880,4632,0.0,0
6458,421,0.0,0
982,595,0.0,0
642,154,0.0,0
2814,4800,5.0,0
5136,1894,0.0,0
5945,1462,0.0,0
2242,5642,1.0,0
3068,2947,3.0,1
2238,211,0.0,0
7923,4246,5.0,1
1550,3944,0.0,0
978,4380,0.0,0
7943,2304,0.0,0
3954,926,0.0,0
7256,2,0.0,0
2365,3596,0.0,0
5767,1282,5.0,0
6172,1441,0.0,0
7384,1747,5.0,1
4423,2063,0.0,0
1384,4184,0.0,0
7611,5259,0.0,0
4681,2815,0.0,0
3057,4364,0.0,0
6849,2081,0.0,0
5897,1528,0.0,0
3992,5913,5.0,0
3989,645,0.0,0
7329,5653,3.0,1
5972,4406,0.0,0
1533,544,0.0,0
6941,1683,0.0,0
1663,4852,0.0,0
5016,1934,3.0,1
7009,4702,0.0,0
7862,953,3.0,0
1337,5798,0.0,0
5264,5680,0.0,0
3034,3333,5.0,0
2067,4335,0.0,0
2226,1047,5.0,0
3914,766,0.0,0
6759,4632,0.0,0
1173,880,0.0,0
2117,2105,0.0,0
54,2630,0.0,0
5483,3878,0.0,0
6161,1843,0.0,0
3523,3802,0.0,0
5026,752,5.0,0
2318,5313,0.0,0
6316,459,0.0,0
2439,4641,4.0,1
2074,3739,0.0,0
729,60,0.0,0
340,5674,0.0,0
4381,4039,0.0,0
5797,738,5.0,1
475,3127,1.0,1
4120,3261,0.0,0
4125,1001,0.0,0
2405,3887,0.0,0
2886,509,0.0,0
2537,5281,0.0,0
6250,2994,0.0,0
6415,1717,0.0,0
2991,954,0.0,0
1906,4980,0.0,0
6508,3797,0.0,0
7955,2686,0.0,0
5698,2431,0.0,0
4021,423,1.0,0
7685,4676,0.0,0
7480,1826,0.0,0
6802,3576,0.0,0
3379,1632,1.0,0
4228,2970,0.0,0
7955,3520,0.0,0
6963,5290,0.0,0
412,5587,0.0,0
4880,4529,0.0,0
774,3062,0.0,0
489,4320,0.0,0
6361,361,0.0,0
6576,3964,0.0,0
771,2290,0.0,0
7200,4674,1.0,0
5706,1001,0.0,0
6864,3510,0.0,0
723,4578,2.0,0
2195,132,0.0,0
7307,744,0.0,0
3837,3153,0.0,0
7752,176,0.0,0
3729,1204,0.0,0
1116,1578,4.0,0
3163,397,0.0,0
338,2939,0.0,0
6266,4438,0.0,0
5692,2767,0.0,0
7164,1294,0.0,0
7674,1625,1.0,0
6537,555,0.0,0
7146,302,0.0,0
1462,2187,5.0,0
5536,2902,0.0,0
1262,796,0.0,0
1866,496,0.0,0
6372,2226,0.0,0
4858,1635,5.0,0
6348,2582,0.0,0
1624,1163,0.0,0
7484,458,0.0,0
6678,5053,0.0,0
1038,2065,5.0,1
367,1384,0.0,0
6525,3921,0.0,0
6622,372,0.0,0
993,5303,5.0,1
1721,2738,0.0,0
5203,5272,0.0,0
5302,4481,0.0,0
2920,5375,2.0,1
206,4396,0.0,0
1424,4693,0.0,0
497,1425,0.0,0
980,413,0.0,0
7574,2848,5.0,0
1367,1952,0.0,0
2900,4450,4.0,1
7483,895,0.0,0
1033,4133,0.0,0
4009,5622,0.0,0
4474,3116,0.0,0
1292,33,0.0,0
4248,3847,1.0,1
3886,5103,0.0,0
4874,3041,5.0,0
2022,5518,0.0,0
6423,4787,1.0,1
3394,4194,0.0,0
166,1016,0.0,0
3397,109,0.0,0
7919,279,5.0,0
7884,1267,5.0,0
389,4839,0.0,0
1502,4055,0.0,0
3101,1224,0.0,0
3982,2918,0.0,0
6021,932,5.0,0
1873,5046,1.0,0
1674,1571,0.0,0
450,4216,0.0,0
2765,4126,1.0,1
7540,4968,0.0,0
4497,949,0.0,0
5582,1038,0.0,0
6277,484,5.0,0
1467,1134,0.0,0
6666,1691,1.0,0
1464,4658,0.0,0
7885,4104,0.0,0
3119,3615,0.0,0
3936,4518,0.0,0
7590,3817,0.0,0
7772,4059,3.0,1
6220,3290,0.0,0
6304,2660,0.0,0
2277,1471,0.0,0
2696,4857,0.0,0
5297,3794,0.0,0
5206,1832,0.0,0
602,4163,1.0,1
6160,4819,0.0,0
5899,918,0.0,0
4126,3012,0.0,0
6686,4285,0.0,0
753,4414,5.0,0
7158,1758,0.0,0
2001,1895,0.0,0
1164,2079,0.0,0
1872,488,0.0,0
6670,1268,0.0,0
4736,5540,0.0,0
776,5023,0.0,0
4685,2825,0.0,0
3594,5911,5.0,1
407,3987,0.0,0
6103,4311,0.0,0
5857,1496,0.0,0
5080,4470,0.0,0
3065,2294,0.0,0
7456,3308,0.0,0
7193,5673,5.0,0
1871,4999,0.0,0
1287,5091,0.0,0
3926,1498,0.0,0
5591,2841,0.0,0
4887,2629,0.0,0
7008,1938,0.0,0
7204,540,5.0,0
4297,5745,0.0,0
4533,1620,0.0,0
5751,3547,0.0,0
6790,2200,0.0,0
7940,2118,0.0,0
